연도,대상사고 구분명,법정동코드,사고건수,사고건수 구성비,사망자수,사망자수 구성비,치사율,부상자수,부상자수 구성비
2021,PM사고,1705,1,0.06,1,5.26,100,1,0.05
2021,뺑소니사고,1705,5,0.07,2,2.04,40,3,0.03
2021,무면허사고,1705,10,0.22,0,0,0,15,0.23
2021,전체,1706,263,0.13,13,0.45,4.94,398,0.14
2021,어린이사고,1706,9,0.1,0,0,0,13,0.12
2021,노인사고,1706,90,0.26,5,0.39,5.56,107,0.28
2021,보행자사고,1706,50,0.14,3,0.29,6,49,0.14
2021,자전거사고,1706,5,0.09,0,0,0,6,0.1
2021,야간사고,1706,71,0.09,4,0.31,5.63,114,0.1
2021,어린이보행사고,1706,2,0.08,0,0,0,2,0.08
2021,고령운전사고,1706,67,0.21,3,0.42,4.48,95,0.21
2021,고령보행사고,1706,26,0.26,2,0.33,7.69,24,0.25
2021,PM사고,1706,1,0.06,0,0,0,1,0.05
2021,뺑소니사고,1706,19,0.25,0,0,0,33,0.32
2021,무면허사고,1706,8,0.17,0,0,0,10,0.16
2021,전체,1711,194,0.1,15,0.51,7.73,281,0.1
2021,어린이사고,1711,8,0.09,0,0,0,14,0.13
2021,노인사고,1711,40,0.11,8,0.62,20,34,0.09
2021,보행자사고,1711,36,0.1,3,0.29,8.33,35,0.1
2021,자전거사고,1711,3,0.05,0,0,0,3,0.05
2021,야간사고,1711,84,0.11,8,0.61,9.52,122,0.11
2021,어린이보행사고,1711,3,0.12,0,0,0,4,0.16
2021,스쿨존내어린이사고,1711,2,0.38,0,0,0,3,0.53
2021,고령운전사고,1711,30,0.09,5,0.71,16.67,33,0.07
2021,고령보행사고,1711,14,0.14,2,0.33,14.29,12,0.13
2021,뺑소니사고,1711,6,0.08,1,1.02,16.67,8,0.08
2021,무면허사고,1711,13,0.28,1,0.83,7.69,17,0.26
2021,전체,1712,63,0.03,7,0.24,11.11,94,0.03
2021,노인사고,1712,29,0.08,5,0.39,17.24,30,0.08
2021,보행자사고,1712,7,0.02,1,0.1,14.29,7,0.02
2021,자전거사고,1712,2,0.04,0,0,0,2,0.03
2021,야간사고,1712,14,0.02,3,0.23,21.43,20,0.02
2021,고령운전사고,1712,23,0.07,4,0.56,17.39,28,0.06
2021,고령보행사고,1712,4,0.04,1,0.17,25,3,0.03
2021,뺑소니사고,1712,2,0.03,0,0,0,4,0.04
2021,무면허사고,1712,1,0.02,0,0,0,1,0.02
2021,전체,1713,87,0.04,6,0.21,6.9,154,0.05
2021,어린이사고,1713,6,0.07,0,0,0,13,0.12
2021,노인사고,1713,38,0.11,2,0.15,5.26,46,0.12
2021,보행자사고,1713,11,0.03,0,0,0,11,0.03
2021,야간사고,1713,20,0.03,0,0,0,35,0.03
2021,고령운전사고,1713,25,0.08,2,0.28,8,37,0.08
2021,고령보행사고,1713,9,0.09,0,0,0,9,0.1
2021,뺑소니사고,1713,2,0.03,0,0,0,2,0.02
2021,무면허사고,1713,4,0.09,0,0,0,15,0.23
2021,전체,1714,34,0.02,6,0.21,17.65,52,0.02
2021,어린이사고,1714,1,0.01,0,0,0,1,0.01
2021,노인사고,1714,15,0.04,2,0.15,13.33,15,0.04
2021,보행자사고,1714,9,0.03,1,0.1,11.11,8,0.02
2021,자전거사고,1714,1,0.02,0,0,0,1,0.02
2021,야간사고,1714,9,0.01,1,0.08,11.11,22,0.02
2021,고령운전사고,1714,11,0.03,1,0.14,9.09,19,0.04
2021,고령보행사고,1714,7,0.07,0,0,0,7,0.07
2021,무면허사고,1714,2,0.04,0,0,0,2,0.03
2021,전체,1715,119,0.06,8,0.27,6.72,162,0.06
2021,어린이사고,1715,1,0.01,0,0,0,1,0.01
2021,노인사고,1715,50,0.14,6,0.46,12,50,0.13
2021,보행자사고,1715,12,0.03,3,0.29,25,9,0.02
2021,야간사고,1715,17,0.02,1,0.08,5.88,23,0.02
2021,고령운전사고,1715,26,0.08,4,0.56,15.38,30,0.07
2021,고령보행사고,1715,9,0.09,3,0.5,33.33,6,0.06
2021,뺑소니사고,1715,1,0.01,0,0,0,2,0.02
2021,무면허사고,1715,5,0.11,0,0,0,6,0.09
2021,전체,1717,110,0.05,6,0.21,5.45,158,0.05
2021,어린이사고,1717,1,0.01,0,0,0,1,0.01
2021,노인사고,1717,50,0.14,5,0.39,10,54,0.14
2021,보행자사고,1717,10,0.03,1,0.1,10,10,0.03
2021,자전거사고,1717,4,0.07,1,1.43,25,5,0.08
2021,야간사고,1717,26,0.03,1,0.08,3.85,36,0.03
2021,고령운전사고,1717,39,0.12,3,0.42,7.69,50,0.11
2021,고령보행사고,1717,6,0.06,1,0.17,16.67,5,0.05
2021,뺑소니사고,1717,3,0.04,0,0,0,4,0.04
2021,무면허사고,1717,7,0.15,0,0,0,8,0.12
2021,전체,1719,134,0.07,9,0.31,6.72,214,0.07
2021,어린이사고,1719,5,0.06,0,0,0,6,0.05
2021,노인사고,1719,49,0.14,7,0.54,14.29,62,0.16
2021,보행자사고,1719,26,0.07,3,0.29,11.54,24,0.07
2021,자전거사고,1719,3,0.05,2,2.86,66.67,2,0.03
2021,야간사고,1719,36,0.05,2,0.15,5.56,61,0.06
2021,어린이보행사고,1719,2,0.08,0,0,0,2,0.08
2021,고령운전사고,1719,28,0.09,4,0.56,14.29,42,0.09
2021,고령보행사고,1719,13,0.13,3,0.5,23.08,10,0.11
2021,뺑소니사고,1719,9,0.12,1,1.02,11.11,9,0.09
2021,무면허사고,1719,7,0.15,1,0.83,14.29,7,0.11
2021,전체,1720,200,0.1,11,0.38,5.5,304,0.1
2021,어린이사고,1720,7,0.08,0,0,0,7,0.06
2021,노인사고,1720,73,0.21,8,0.62,10.96,78,0.21
2021,보행자사고,1720,22,0.06,2,0.2,9.09,20,0.06
2021,자전거사고,1720,3,0.05,0,0,0,3,0.05
2021,야간사고,1720,59,0.08,1,0.08,1.69,93,0.09
2021,어린이보행사고,1720,2,0.08,0,0,0,2,0.08
2021,고령운전사고,1720,61,0.19,8,1.13,13.11,77,0.17
2021,고령보행사고,1720,10,0.1,1,0.17,10,9,0.1
2021,뺑소니사고,1720,3,0.04,0,0,0,6,0.06
2021,무면허사고,1720,8,0.17,0,0,0,9,0.14
2021,전체,1723,987,0.49,23,0.79,2.33,1433,0.49
2021,어린이사고,1723,57,0.64,0,0,0,67,0.61
2021,노인사고,1723,219,0.63,13,1,5.94,235,0.62
2021,보행자사고,1723,197,0.55,10,0.98,5.08,193,0.54
2021,자전거사고,1723,19,0.34,2,2.86,10.53,17,0.28
2021,야간사고,1723,377,0.49,13,0.99,3.45,547,0.5
2021,어린이보행사고,1723,19,0.78,0,0,0,19,0.75
2021,스쿨존내어린이사고,1723,5,0.96,0,0,0,6,1.07
2021,고령운전사고,1723,181,0.57,8,1.13,4.42,261,0.58
2021,고령보행사고,1723,67,0.68,6,1,8.96,61,0.65
2021,PM사고,1723,3,0.17,0,0,0,3,0.16
2021,뺑소니사고,1723,38,0.51,2,2.04,5.26,53,0.52
2021,무면허사고,1723,21,0.45,1,0.83,4.76,29,0.45
2021,전체,1800,8685,4.28,255,8.74,2.94,13522,4.64
2021,어린이사고,1800,432,4.86,2,8.7,0.46,544,4.96
2021,노인사고,1800,2347,6.72,151,11.66,6.43,2703,7.13
2021,보행자사고,1800,1335,3.74,80,7.86,5.99,1302,3.62
2021,자전거사고,1800,131,2.38,1,1.43,0.76,138,2.3
2021,야간사고,1800,2732,3.57,103,7.86,3.77,4164,3.82
2021,어린이보행사고,1800,113,4.61,1,10,0.88,115,4.55
2021,스쿨존내어린이사고,1800,9,1.72,0,0,0,9,1.6
2021,고령운전사고,1800,1905,5.98,87,12.27,4.57,2869,6.42
2021,고령보행사고,1800,510,5.16,59,9.82,11.57,462,4.9
2021,PM사고,1800,47,2.71,1,5.26,2.13,52,2.74
2021,뺑소니사고,1800,306,4.08,10,10.2,3.27,436,4.26
2021,무면허사고,1800,331,7.15,14,11.57,4.23,435,6.76
2021,전체,1802,1385,0.68,20,0.69,1.44,2309,0.79
2021,어린이사고,1802,73,0.82,0,0,0,89,0.81
2021,노인사고,1802,280,0.8,10,0.77,3.57,320,0.84
2021,보행자사고,1802,237,0.66,10,0.98,4.22,236,0.66
2021,자전거사고,1802,27,0.49,0,0,0,27,0.45
2021,야간사고,1802,539,0.7,14,1.07,2.6,906,0.83
2021,어린이보행사고,1802,27,1.1,0,0,0,29,1.15
2021,고령운전사고,1802,250,0.79,4,0.56,1.6,410,0.92
2021,고령보행사고,1802,79,0.8,7,1.16,8.86,73,0.77
2021,PM사고,1802,8,0.46,0,0,0,10,0.53
2021,뺑소니사고,1802,43,0.57,0,0,0,69,0.67
2021,무면허사고,1802,29,0.63,0,0,0,43,0.67
2021,전체,1803,1357,0.67,22,0.75,1.62,2035,0.7
2021,어린이사고,1803,68,0.76,0,0,0,83,0.76
2021,노인사고,1803,238,0.68,13,1,5.46,261,0.69
2021,보행자사고,1803,248,0.7,12,1.18,4.84,247,0.69
2021,자전거사고,1803,19,0.34,0,0,0,20,0.33
2021,야간사고,1803,473,0.62,10,0.76,2.11,701,0.64
2021,어린이보행사고,1803,21,0.86,0,0,0,21,0.83
2021,스쿨존내어린이사고,1803,2,0.38,0,0,0,2,0.36
2021,고령운전사고,1803,233,0.73,2,0.28,0.86,348,0.78
2021,고령보행사고,1803,84,0.85,10,1.66,11.9,80,0.85
2021,PM사고,1803,14,0.81,1,5.26,7.14,16,0.84
2021,뺑소니사고,1803,60,0.8,1,1.02,1.67,94,0.92
2021,무면허사고,1803,50,1.08,1,0.83,2,67,1.04
2021,전체,1804,1152,0.57,24,0.82,2.08,1715,0.59
2021,어린이사고,1804,69,0.78,0,0,0,91,0.83
2021,노인사고,1804,227,0.65,9,0.69,3.96,255,0.67
2021,보행자사고,1804,183,0.51,5,0.49,2.73,186,0.52
2021,자전거사고,1804,19,0.34,0,0,0,19,0.32
2021,야간사고,1804,433,0.57,15,1.15,3.46,623,0.57
2021,어린이보행사고,1804,18,0.73,0,0,0,19,0.75
2021,스쿨존내어린이사고,1804,3,0.57,0,0,0,3,0.53
2021,고령운전사고,1804,189,0.59,4,0.56,2.12,269,0.6
2021,고령보행사고,1804,46,0.46,3,0.5,6.52,43,0.46
2021,PM사고,1804,9,0.52,0,0,0,9,0.47
2021,뺑소니사고,1804,25,0.33,1,1.02,4,37,0.36
2021,무면허사고,1804,31,0.67,2,1.65,6.45,48,0.75
2021,전체,1806,447,0.22,13,0.45,2.91,703,0.24
2021,어린이사고,1806,20,0.22,0,0,0,22,0.2
2021,노인사고,1806,118,0.34,9,0.69,7.63,132,0.35
2021,보행자사고,1806,70,0.2,6,0.59,8.57,64,0.18
2021,자전거사고,1806,9,0.16,0,0,0,11,0.18
2021,야간사고,1806,156,0.2,5,0.38,3.21,236,0.22
2021,어린이보행사고,1806,5,0.2,0,0,0,5,0.2
2021,스쿨존내어린이사고,1806,1,0.19,0,0,0,1,0.18
2021,고령운전사고,1806,88,0.28,4,0.56,4.55,141,0.32
2021,고령보행사고,1806,25,0.25,5,0.83,20,20,0.21
2021,PM사고,1806,1,0.06,0,0,0,1,0.05
2021,뺑소니사고,1806,24,0.32,0,0,0,32,0.31
2021,무면허사고,1806,21,0.45,0,0,0,29,0.45
2021,전체,1808,575,0.28,15,0.51,2.61,796,0.27
2021,어린이사고,1808,38,0.43,0,0,0,46,0.42
2021,노인사고,1808,109,0.31,8,0.62,7.34,106,0.28
2021,보행자사고,1808,90,0.25,6,0.59,6.67,86,0.24
2021,자전거사고,1808,7,0.13,0,0,0,7,0.12
2021,야간사고,1808,210,0.27,8,0.61,3.81,284,0.26
2021,어린이보행사고,1808,10,0.41,0,0,0,10,0.4
2021,스쿨존내어린이사고,1808,1,0.19,0,0,0,1,0.18
2021,고령운전사고,1808,97,0.3,6,0.85,6.19,135,0.3
2021,고령보행사고,1808,31,0.31,3,0.5,9.68,28,0.3
2021,PM사고,1808,10,0.58,0,0,0,10,0.53
2021,뺑소니사고,1808,57,0.76,1,1.02,1.75,72,0.7
2021,무면허사고,1808,20,0.43,0,0,0,25,0.39
2021,전체,1812,292,0.14,4,0.14,1.37,488,0.17
2021,어린이사고,1812,14,0.16,0,0,0,20,0.18
2021,노인사고,1812,101,0.29,3,0.23,2.97,116,0.31
2021,보행자사고,1812,31,0.09,1,0.1,3.23,30,0.08
2021,자전거사고,1812,8,0.15,0,0,0,8,0.13
2021,야간사고,1812,60,0.08,3,0.23,5,105,0.1
2021,어린이보행사고,1812,3,0.12,0,0,0,3,0.12
2021,고령운전사고,1812,85,0.27,2,0.28,2.35,123,0.28
2021,고령보행사고,1812,17,0.17,1,0.17,5.88,16,0.17
2021,PM사고,1812,1,0.06,0,0,0,1,0.05
2021,뺑소니사고,1812,1,0.01,0,0,0,1,0.01
2021,무면허사고,1812,6,0.13,0,0,0,8,0.12
2021,전체,1813,110,0.05,7,0.24,6.36,193,0.07
2021,어린이사고,1813,6,0.07,0,0,0,11,0.1
2021,노인사고,1813,36,0.1,3,0.23,8.33,47,0.12
2021,보행자사고,1813,21,0.06,0,0,0,22,0.06
2021,자전거사고,1813,1,0.02,0,0,0,1,0.02
2021,야간사고,1813,20,0.03,2,0.15,10,30,0.03
2021,어린이보행사고,1813,1,0.04,0,0,0,1,0.04
2021,고령운전사고,1813,22,0.07,2,0.28,9.09,40,0.09
2021,고령보행사고,1813,10,0.1,0,0,0,10,0.11
2021,뺑소니사고,1813,3,0.04,0,0,0,6,0.06
2021,무면허사고,1813,2,0.04,1,0.83,50,3,0.05
2021,전체,1814,117,0.06,4,0.14,3.42,163,0.06
2021,어린이사고,1814,4,0.04,0,0,0,5,0.05
2021,노인사고,1814,46,0.13,1,0.08,2.17,51,0.13
2021,보행자사고,1814,20,0.06,0,0,0,20,0.06
2021,자전거사고,1814,3,0.05,0,0,0,4,0.07
2021,야간사고,1814,23,0.03,0,0,0,40,0.04
2021,고령운전사고,1814,37,0.12,1,0.14,2.7,57,0.13
2021,고령보행사고,1814,8,0.08,0,0,0,8,0.08
2021,뺑소니사고,1814,7,0.09,0,0,0,8,0.08
2021,무면허사고,1814,12,0.26,1,0.83,8.33,13,0.2
2021,전체,1818,275,0.14,15,0.51,5.45,430,0.15
2021,어린이사고,1818,12,0.13,1,4.35,8.33,16,0.15
2021,노인사고,1818,138,0.4,9,0.69,6.52,159,0.42
2021,보행자사고,1818,45,0.13,4,0.39,8.89,41,0.11
2021,자전거사고,1818,3,0.05,0,0,0,3,0.05
2021,야간사고,1818,53,0.07,6,0.46,11.32,81,0.07
2021,어린이보행사고,1818,2,0.08,1,10,50,1,0.04
2021,고령운전사고,1818,91,0.29,4,0.56,4.4,143,0.32
2021,고령보행사고,1818,25,0.25,2,0.33,8,23,0.24
2021,뺑소니사고,1818,7,0.09,1,1.02,14.29,6,0.06
2021,무면허사고,1818,16,0.35,2,1.65,12.5,18,0.28
2021,전체,1819,180,0.09,17,0.58,9.44,270,0.09
2021,어린이사고,1819,2,0.02,0,0,0,3,0.03
2021,노인사고,1819,88,0.25,11,0.85,12.5,110,0.29
2021,보행자사고,1819,23,0.06,5,0.49,21.74,20,0.06
2021,자전거사고,1819,5,0.09,0,0,0,6,0.1
2021,야간사고,1819,32,0.04,4,0.31,12.5,44,0.04
2021,고령운전사고,1819,65,0.2,7,0.99,10.77,97,0.22
2021,고령보행사고,1819,13,0.13,5,0.83,38.46,9,0.1
2021,뺑소니사고,1819,1,0.01,0,0,0,1,0.01
2021,무면허사고,1819,9,0.19,2,1.65,22.22,9,0.14
2021,전체,1820,309,0.15,5,0.17,1.62,556,0.19
2021,어린이사고,1820,12,0.13,0,0,0,18,0.16
2021,노인사고,1820,99,0.28,3,0.23,3.03,121,0.32
2021,보행자사고,1820,44,0.12,2,0.2,4.55,42,0.12
2021,자전거사고,1820,5,0.09,0,0,0,5,0.08
2021,야간사고,1820,84,0.11,0,0,0,153,0.14
2021,어린이보행사고,1820,1,0.04,0,0,0,1,0.04
2021,고령운전사고,1820,72,0.23,2,0.28,2.78,110,0.25
2021,고령보행사고,1820,17,0.17,1,0.17,5.88,16,0.17
2021,PM사고,1820,2,0.12,0,0,0,2,0.11
2021,뺑소니사고,1820,7,0.09,0,0,0,14,0.14
2021,무면허사고,1820,11,0.24,0,0,0,18,0.28
2021,전체,1821,234,0.12,13,0.45,5.56,313,0.11
2021,어린이사고,1821,5,0.06,0,0,0,6,0.05
2021,노인사고,1821,105,0.3,9,0.69,8.57,110,0.29
2021,보행자사고,1821,39,0.11,4,0.39,10.26,39,0.11
2021,자전거사고,1821,7,0.13,0,0,0,9,0.15
2021,야간사고,1821,40,0.05,2,0.15,5,54,0.05
2021,어린이보행사고,1821,2,0.08,0,0,0,2,0.08
2021,고령운전사고,1821,80,0.25,9,1.27,11.25,97,0.22
2021,고령보행사고,1821,16,0.16,3,0.5,18.75,14,0.15
2021,뺑소니사고,1821,11,0.15,2,2.04,18.18,11,0.11
2021,무면허사고,1821,17,0.37,0,0,0,18,0.28
2021,전체,1822,289,0.14,9,0.31,3.11,532,0.18
2021,어린이사고,1822,12,0.13,0,0,0,13,0.12
2021,노인사고,1822,128,0.37,6,0.46,4.69,196,0.52
2021,보행자사고,1822,35,0.1,2,0.2,5.71,33,0.09
2021,자전거사고,1822,2,0.04,0,0,0,2,0.03
2021,야간사고,1822,68,0.09,3,0.23,4.41,106,0.1
2021,어린이보행사고,1822,3,0.12,0,0,0,3,0.12
2021,고령운전사고,1822,96,0.3,4,0.56,4.17,200,0.45
2021,고령보행사고,1822,18,0.18,2,0.33,11.11,16,0.17
2021,뺑소니사고,1822,6,0.08,0,0,0,9,0.09
2021,무면허사고,1822,14,0.3,1,0.83,7.14,19,0.3
2021,전체,1823,285,0.14,14,0.48,4.91,424,0.15
2021,어린이사고,1823,15,0.17,0,0,0,19,0.17
2021,노인사고,1823,97,0.28,7,0.54,7.22,126,0.33
2021,보행자사고,1823,39,0.11,1,0.1,2.56,41,0.11
2021,자전거사고,1823,2,0.04,1,1.43,50,1,0.02
2021,야간사고,1823,79,0.1,6,0.46,7.59,119,0.11
2021,어린이보행사고,1823,4,0.16,0,0,0,4,0.16
2021,스쿨존내어린이사고,1823,1,0.19,0,0,0,1,0.18
2021,고령운전사고,1823,94,0.3,6,0.85,6.38,125,0.28
2021,고령보행사고,1823,18,0.18,1,0.17,5.56,17,0.18
2021,뺑소니사고,1823,8,0.11,2,2.04,25,9,0.09
2021,무면허사고,1823,21,0.45,0,0,0,25,0.39
2021,전체,1824,323,0.16,14,0.48,4.33,527,0.18
2021,어린이사고,1824,19,0.21,0,0,0,23,0.21
2021,노인사고,1824,84,0.24,8,0.62,9.52,104,0.27
2021,보행자사고,1824,29,0.08,4,0.39,13.79,26,0.07
2021,자전거사고,1824,3,0.05,0,0,0,4,0.07
2021,야간사고,1824,99,0.13,5,0.38,5.05,162,0.15
2021,어린이보행사고,1824,2,0.08,0,0,0,2,0.08
2021,스쿨존내어린이사고,1824,1,0.19,0,0,0,1,0.18
2021,고령운전사고,1824,70,0.22,6,0.85,8.57,93,0.21
2021,고령보행사고,1824,12,0.12,3,0.5,25,9,0.1
2021,뺑소니사고,1824,16,0.21,0,0,0,23,0.22
2021,무면허사고,1824,16,0.35,1,0.83,6.25,19,0.3
2021,전체,1825,462,0.23,14,0.48,3.03,676,0.23
2021,어린이사고,1825,23,0.26,0,0,0,24,0.22
2021,노인사고,1825,89,0.25,11,0.85,12.36,92,0.24
2021,보행자사고,1825,45,0.13,8,0.79,17.78,40,0.11
2021,자전거사고,1825,5,0.09,0,0,0,5,0.08
2021,야간사고,1825,146,0.19,8,0.61,5.48,202,0.19
2021,어린이보행사고,1825,5,0.2,0,0,0,5,0.2
2021,고령운전사고,1825,78,0.24,3,0.42,3.85,102,0.23
2021,고령보행사고,1825,19,0.19,6,1,31.58,14,0.15
2021,PM사고,1825,2,0.12,0,0,0,3,0.16
2021,뺑소니사고,1825,12,0.16,2,2.04,16.67,13,0.13
2021,무면허사고,1825,19,0.41,1,0.83,5.26,27,0.42
2021,전체,1827,182,0.09,10,0.34,5.49,316,0.11
2021,어린이사고,1827,7,0.08,1,4.35,14.29,7,0.06
2021,노인사고,1827,88,0.25,8,0.62,9.09,100,0.26
2021,보행자사고,1827,19,0.05,1,0.1,5.26,20,0.06
2021,자전거사고,1827,1,0.02,0,0,0,1,0.02
2021,야간사고,1827,40,0.05,1,0.08,2.5,61,0.06
2021,고령운전사고,1827,55,0.17,4,0.56,7.27,84,0.19
2021,고령보행사고,1827,14,0.14,1,0.17,7.14,13,0.14
2021,뺑소니사고,1827,3,0.04,0,0,0,3,0.03
2021,무면허사고,1827,10,0.22,1,0.83,10,11,0.17
2021,전체,1828,155,0.08,7,0.24,4.52,205,0.07
2021,어린이사고,1828,5,0.06,0,0,0,5,0.05
2021,노인사고,1828,64,0.18,4,0.31,6.25,68,0.18
2021,보행자사고,1828,40,0.11,2,0.2,5,38,0.11
2021,자전거사고,1828,1,0.02,0,0,0,1,0.02
2021,야간사고,1828,40,0.05,3,0.23,7.5,55,0.05
2021,어린이보행사고,1828,4,0.16,0,0,0,4,0.16
2021,고령운전사고,1828,45,0.14,3,0.42,6.67,60,0.13
2021,고령보행사고,1828,17,0.17,0,0,0,17,0.18
2021,뺑소니사고,1828,5,0.07,0,0,0,10,0.1
2021,무면허사고,1828,4,0.09,0,0,0,6,0.09
2021,전체,1829,195,0.1,8,0.27,4.1,317,0.11
2021,어린이사고,1829,9,0.1,0,0,0,14,0.13
2021,노인사고,1829,58,0.17,5,0.39,8.62,64,0.17
2021,보행자사고,1829,19,0.05,2,0.2,10.53,17,0.05
2021,자전거사고,1829,2,0.04,0,0,0,2,0.03
2021,야간사고,1829,50,0.07,2,0.15,4,95,0.09
2021,어린이보행사고,1829,1,0.04,0,0,0,1,0.04
2021,고령운전사고,1829,42,0.13,3,0.42,7.14,67,0.15
2021,고령보행사고,1829,11,0.11,1,0.17,9.09,10,0.11
2021,뺑소니사고,1829,3,0.04,0,0,0,9,0.09
2021,무면허사고,1829,5,0.11,0,0,0,7,0.11
2021,전체,1830,163,0.08,8,0.27,4.91,239,0.08
2021,어린이사고,1830,10,0.11,0,0,0,14,0.13
2021,노인사고,1830,66,0.19,7,0.54,10.61,68,0.18
2021,보행자사고,1830,34,0.1,2,0.2,5.88,33,0.09
2021,야간사고,1830,41,0.05,2,0.15,4.88,49,0.04
2021,어린이보행사고,1830,2,0.08,0,0,0,2,0.08
2021,고령운전사고,1830,51,0.16,5,0.71,9.8,72,0.16
2021,고령보행사고,1830,16,0.16,2,0.33,12.5,15,0.16
2021,뺑소니사고,1830,2,0.03,0,0,0,2,0.02
2021,무면허사고,1830,5,0.11,0,0,0,5,0.08
2021,전체,1831,93,0.05,4,0.14,4.3,145,0.05
2021,어린이사고,1831,4,0.04,0,0,0,4,0.04
2021,노인사고,1831,41,0.12,4,0.31,9.76,45,0.12
2021,보행자사고,1831,17,0.05,2,0.2,11.76,15,0.04
2021,자전거사고,1831,1,0.02,0,0,0,1,0.02
2021,야간사고,1831,25,0.03,2,0.15,8,33,0.03
2021,어린이보행사고,1831,2,0.08,0,0,0,2,0.08
2021,고령운전사고,1831,29,0.09,3,0.42,10.34,42,0.09
2021,고령보행사고,1831,9,0.09,2,0.33,22.22,7,0.07
2021,뺑소니사고,1831,5,0.07,0,0,0,7,0.07
2021,무면허사고,1831,5,0.11,1,0.83,20,8,0.12
2021,전체,1832,105,0.05,8,0.27,7.62,170,0.06
2021,어린이사고,1832,5,0.06,0,0,0,11,0.1
2021,노인사고,1832,47,0.13,3,0.23,6.38,52,0.14
2021,보행자사고,1832,7,0.02,1,0.1,14.29,6,0.02
2021,자전거사고,1832,1,0.02,0,0,0,1,0.02
2021,야간사고,1832,21,0.03,2,0.15,9.52,25,0.02
2021,고령운전사고,1832,36,0.11,3,0.42,8.33,54,0.12
2021,고령보행사고,1832,5,0.05,1,0.17,20,4,0.04
2021,무면허사고,1832,8,0.17,0,0,0,9,0.14
2021,전체,1900,12100,5.96,334,11.45,2.76,17690,6.07
2021,어린이사고,1900,516,5.8,3,13.04,0.58,676,6.16
2021,노인사고,1900,3030,8.68,175,13.51,5.78,3306,8.72
2021,보행자사고,1900,1891,5.3,95,9.33,5.02,1881,5.22
2021,자전거사고,1900,245,4.45,2,2.86,0.82,266,4.43
2021,야간사고,1900,3933,5.14,133,10.15,3.38,5627,5.16
2021,어린이보행사고,1900,133,5.43,3,30,2.26,131,5.18
2021,스쿨존내어린이사고,1900,41,7.84,0,0,0,41,7.28
2021,고령운전사고,1900,2458,7.72,105,14.81,4.27,3496,7.82
2021,고령보행사고,1900,676,6.83,65,10.82,9.62,627,6.65
2021,PM사고,1900,74,4.27,2,10.53,2.7,75,3.95
2021,뺑소니사고,1900,487,6.5,8,8.16,1.64,644,6.3
2021,무면허사고,1900,391,8.45,25,20.66,6.39,507,7.88
2021,전체,1902,2532,1.25,29,0.99,1.15,3811,1.31
2021,어린이사고,1902,111,1.25,0,0,0,160,1.46
2021,노인사고,1902,534,1.53,17,1.31,3.18,578,1.53
2021,보행자사고,1902,372,1.04,8,0.79,2.15,379,1.05
2021,자전거사고,1902,70,1.27,0,0,0,79,1.32
2021,야간사고,1902,864,1.13,14,1.07,1.62,1299,1.19
2021,어린이보행사고,1902,28,1.14,0,0,0,29,1.15
2021,스쿨존내어린이사고,1902,4,0.76,0,0,0,4,0.71
2021,고령운전사고,1902,489,1.54,11,1.55,2.25,698,1.56
2021,고령보행사고,1902,105,1.06,6,1,5.71,101,1.07
2021,PM사고,1902,10,0.58,1,5.26,10,9,0.47
2021,뺑소니사고,1902,49,0.65,0,0,0,68,0.66
2021,무면허사고,1902,51,1.1,1,0.83,1.96,77,1.2
2021,전체,1903,1259,0.62,38,1.3,3.02,1909,0.65
2021,어린이사고,1903,68,0.76,1,4.35,1.47,83,0.76
2021,노인사고,1903,302,0.87,16,1.24,5.3,326,0.86
2021,보행자사고,1903,200,0.56,11,1.08,5.5,200,0.56
2021,자전거사고,1903,23,0.42,0,0,0,26,0.43
2021,야간사고,1903,393,0.51,15,1.15,3.82,557,0.51
2021,어린이보행사고,1903,17,0.69,1,10,5.88,16,0.63
2021,스쿨존내어린이사고,1903,3,0.57,0,0,0,3,0.53
2021,고령운전사고,1903,262,0.82,10,1.41,3.82,391,0.87
2021,고령보행사고,1903,70,0.71,7,1.16,10,64,0.68
2021,PM사고,1903,1,0.06,0,0,0,1,0.05
2021,뺑소니사고,1903,41,0.55,0,0,0,57,0.56
2021,무면허사고,1903,43,0.93,3,2.48,6.98,50,0.78
2021,전체,1904,515,0.25,22,0.75,4.27,678,0.23
2021,어린이사고,1904,20,0.22,0,0,0,25,0.23
2021,노인사고,1904,157,0.45,12,0.93,7.64,161,0.42
2021,보행자사고,1904,96,0.27,3,0.29,3.13,95,0.26
2021,자전거사고,1904,6,0.11,0,0,0,6,0.1
2021,야간사고,1904,162,0.21,9,0.69,5.56,207,0.19
2021,어린이보행사고,1904,6,0.24,0,0,0,6,0.24
2021,스쿨존내어린이사고,1904,4,0.76,0,0,0,4,0.71
2021,고령운전사고,1904,115,0.36,6,0.85,5.22,145,0.32
2021,고령보행사고,1904,41,0.41,3,0.5,7.32,38,0.4
2021,PM사고,1904,7,0.4,0,0,0,8,0.42
2021,뺑소니사고,1904,40,0.53,0,0,0,54,0.53
2021,무면허사고,1904,22,0.48,4,3.31,18.18,28,0.43
2021,전체,1905,774,0.38,19,0.65,2.45,1212,0.42
2021,어린이사고,1905,30,0.34,0,0,0,42,0.38
2021,노인사고,1905,194,0.56,12,0.93,6.19,213,0.56
2021,보행자사고,1905,126,0.35,5,0.49,3.97,127,0.35
2021,자전거사고,1905,13,0.24,0,0,0,13,0.22
